alcohol,alcohol2,chlorides,citric acid,color intensity,density,fixed acidity,fixed acidity2,free sulfur dioxide,pH1,pH2,quality,residual sugar,sulphates,total sulfur dioxide,volatile acidity
10.5,10.253620477674673,0.087,0.42,0.37904915785932103,0.9972,18.536939574621503,7.5,8.0,3.58,10.42,6,2.3,0.61,38.0,0.52
9.6,9.32590330785338,0.068,0.0,0.4166899555253269,0.9969,11.00530684598706,7.0,7.0,3.48,10.52,5,2.5,0.56,20.0,0.805
9.5,10.045347923978323,0.067,0.14,0.4927721009215818,0.9969,0.22297376953106074,8.8,10.0,3.19,10.81,5,2.4,0.59,42.0,0.61
9.5,9.399781115490988,0.067,0.14,0.4330220558765683,0.9969,10.154546631899805,8.8,10.0,3.19,10.81,5,2.4,0.59,42.0,0.61
9.3,9.57229758748403,0.27,0.49,0.26880490407165025,0.9972,9.35165855938831,8.9,23.0,3.12,10.879999999999999,5,2.0,1.02,110.0,0.61
9.3,9.048968687204104,0.076,0.02,0.38643704661860806,0.9972,25.793463338516283,7.2,16.0,3.44,10.56,5,2.5,0.52,42.0,0.73
9.3,9.783818578425628,0.077,0.2,0.13233461634878568,0.9971,-9.463219378268299,6.8,11.0,3.54,10.46,5,1.8,0.58,65.0,0.61
9.3,9.75425463930234,0.079,0.21,0.5905267693719997,0.997,5.351775489056459,6.7,8.0,3.52,10.48,6,1.9,0.58,62.0,0.62
9.7,9.769305604665183,0.111,0.57,0.23227570059369468,0.9971,3.059064532050807,8.9,26.0,3.26,10.74,5,2.0,0.53,85.0,0.31
9.2,8.870140522109155,0.08199999999999999,0.48,0.3123247409914351,0.9972,10.75105620195999,7.4,14.0,3.34,10.66,5,2.0,0.55,67.0,0.39
9.7,9.726100415718298,0.084,0.1,0.49835120062582094,0.9976,-16.675643591993563,7.7,9.0,3.39,10.61,5,2.6,0.49,26.0,0.705
9.5,9.514191350012316,0.084,0.33,0.3710047199020503,0.9968,19.0492455949028,7.9,15.0,3.2,10.8,5,2.0,0.55,143.0,0.5
9.5,9.571887174226848,0.08199999999999999,0.32,0.7381487334005454,0.9968,8.037484873355337,7.9,17.0,3.2,10.8,5,1.9,0.55,144.0,0.49
9.4,9.106533815140098,0.077,0.35,0.2820094766669536,0.9976,-10.247011636280462,8.2,21.0,3.23,10.77,5,2.9,0.62,127.0,0.5
9.8,9.343099959146212,0.07400000000000001,0.25,0.5329147710824261,0.9974,2.788868652601339,6.4,21.0,3.57,10.43,6,1.9,0.62,49.0,0.37
9.5,9.54870891121461,0.099,0.12,0.48364215054552634,0.9969,12.889623416545241,6.8,16.0,3.28,10.72,5,3.8,0.61,126.0,0.63
9.7,9.696912605099884,0.071,0.21,0.30207720184638426,0.9964,-8.314478754580316,7.6,7.0,3.28,10.72,5,2.2,0.55,28.0,0.55
9.7,9.70062250657581,0.071,0.21,0.5741277251018746,0.9964,7.632222164431557,7.6,7.0,3.28,10.72,5,2.2,0.55,28.0,0.55
9.4,9.708040173655291,0.07400000000000001,0.33,0.4623680623503242,0.9968,-2.7747364780153,7.8,24.0,3.25,10.75,5,2.0,0.54,120.0,0.59
10.2,9.75745185509059,0.07400000000000001,0.3,0.6141002489551433,0.9968,1.740149681210327,7.3,15.0,3.46,10.54,5,2.4,0.59,55.0,0.58
10.1,10.40320811479634,0.067,0.6,0.6224181872957055,0.9981,11.76738382674637,11.5,12.0,3.11,10.89,6,2.0,0.97,27.0,0.3
13.0,12.777031737994804,0.046,0.08,0.8379090035166559,0.9924,7.234502535815763,5.4,13.0,3.57,10.43,7,1.2,0.85,93.0,0.835
11.4,11.281433380244982,0.061,0.06,0.7049361336590063,0.9948,2.192575018172728,6.9,12.0,3.51,10.49,4,2.1,0.43,31.0,1.09
10.3,10.05226619102462,0.055999999999999994,0.47,0.4305791350394662,0.99695,12.327963895302641,9.6,9.0,3.22,10.78,7,1.4,0.82,24.0,0.32
9.3,9.326885957351776,0.09699999999999999,0.48,0.4514574043526268,0.9975,16.979776072548056,8.8,39.0,3.04,10.96,5,2.1,1.03,145.0,0.37
9.5,8.928254637560022,0.075,0.11,0.6668367506170664,0.99545,4.010857248967602,6.8,16.0,3.36,10.64,5,1.5,0.79,49.0,0.5
9.2,9.029574283913842,0.08800000000000001,0.35,0.5953573485126618,0.9961,21.31567757449291,7.0,16.0,3.34,10.66,5,1.6,0.55,39.0,0.42
9.2,9.045273036414393,0.08900000000000001,0.36,0.5929233903597961,0.99615,21.622141707804197,7.0,14.0,3.34,10.66,6,1.6,0.56,37.0,0.43
10.8,11.17917906070896,0.095,0.74,0.22987935085157254,0.9994,8.512979344141712,12.8,9.0,3.2,10.8,7,2.6,0.77,28.0,0.3
10.8,10.845209443136167,0.095,0.74,0.48604787844744624,0.9994,6.421594435264158,12.8,9.0,3.2,10.8,7,2.6,0.77,28.0,0.3
9.3,9.508655493448892,0.069,0.31,0.3712511503587327,0.99625,-8.841729851661736,7.8,26.0,3.29,10.71,5,1.8,0.53,120.0,0.57
9.4,9.401781644315951,0.1,0.28,0.5349854620440626,0.9966,6.5343066836061015,7.8,18.0,3.22,10.78,5,2.7,0.67,95.0,0.44
10.5,10.185329888561185,0.054000000000000006,0.58,0.47417352327430307,0.998,7.365622198839486,11.0,7.0,3.31,10.69,7,2.1,0.88,19.0,0.3
12.4,12.672161460454975,0.039,0.6,0.6363594952338063,0.99585,17.490512201329913,9.7,5.0,3.3,10.7,6,2.0,0.86,19.0,0.53
10.0,9.746367597379729,0.083,0.24,0.5409839998198088,0.99685,-7.0966160606829884,8.0,10.0,3.35,10.65,6,2.8,0.56,62.0,0.725
10.2,10.042126997768172,0.059000000000000004,0.64,0.6164385367755262,0.998,8.826086082568901,11.6,5.0,3.21,10.79,6,2.1,0.67,15.0,0.44
10.1,10.15462993364287,0.06,0.26,0.41493888798573286,0.9959,17.887443931111452,8.2,28.0,3.3,10.7,5,2.2,0.43,65.0,0.57
9.8,10.083661636834133,0.092,0.08,0.3380500188344212,0.9974,0.4964290444204007,7.8,10.0,3.24,10.76,6,2.4,0.71,41.0,0.735
10.5,10.439584637015177,0.06,0.49,0.4240056943567987,0.9974,-0.6236153672760931,7.0,26.0,3.34,10.66,5,5.6,0.76,121.0,0.49
11.0,11.453157419594982,0.10099999999999999,0.16,0.48722297448704294,0.9962,-5.769403347558086,8.7,13.0,3.14,10.86,5,2.0,0.57,49.0,0.625
9.1,8.92855647548437,0.07200000000000001,0.22,0.5509457734384384,0.9967,34.30573846018239,8.1,11.0,3.36,10.64,5,2.2,0.55,41.0,0.725
9.7,9.899676786086388,0.076,0.19,0.8533619841528094,0.9957,0.02526821934620571,7.5,10.0,3.39,10.61,5,1.9,0.54,44.0,0.49
9.5,9.501084890285211,0.08,0.33,0.4831637402088735,0.99655,-5.203468322183391,7.8,24.0,3.3,10.7,5,2.4,0.6,144.0,0.53
9.4,9.864001551463726,0.08199999999999999,0.37,0.3362004890535036,0.9964,-0.2385040403151999,7.8,24.0,3.34,10.66,6,2.0,0.59,58.0,0.34
9.4,9.464321803978295,0.10099999999999999,0.26,0.43431077772094073,0.9957,-0.3429508048680443,7.4,16.0,3.15,10.85,5,2.0,0.57,72.0,0.53
9.5,8.93680615458317,0.057,0.04,0.41539297654701013,0.99525,4.1061022154875975,6.8,5.0,3.42,10.58,5,1.5,0.6,10.0,0.61
10.0,10.326500562942853,0.083,0.25,0.5674051266384109,0.99815,16.85372232087515,8.6,8.0,3.28,10.72,6,2.0,0.6,28.0,0.645
10.4,10.375535445997842,0.08900000000000001,0.36,0.2421292441256084,0.99745,5.416768310041663,8.4,15.0,3.31,10.69,4,2.0,0.57,55.0,0.635
10.5,10.334081426679486,0.073,0.25,0.5001360976224999,0.99615,-1.5282331499682789,7.7,29.0,3.37,10.629999999999999,6,2.6,0.58,63.0,0.43
9.5,9.866889428576252,0.337,0.5,0.5151341314933955,0.9964,-5.613384981910251,8.9,27.0,3.04,10.96,6,2.0,1.61,81.0,0.59
9.8,9.70060740919115,0.08900000000000001,0.14,0.5273060896784227,0.9984,9.218573582198713,9.0,9.0,3.39,10.61,5,2.6,0.63,23.0,0.82
10.5,10.679996022948703,0.073,0.25,0.3938846027286636,0.99615,8.125390740297908,7.7,29.0,3.37,10.629999999999999,6,2.6,0.58,63.0,0.43
11.0,10.769485004210697,0.081,0.25,0.451691829351512,0.99685,22.209323510288247,6.9,10.0,3.46,10.54,5,2.6,0.5,37.0,0.52
12.2,11.949160961951604,0.054000000000000006,0.04,0.2609058072678827,0.9927,6.124477354698086,5.2,19.0,3.54,10.46,7,1.6,0.62,106.0,0.48
9.9,10.443174528175083,0.078,0.06,0.41061199771759155,0.99625,7.009916887159227,8.0,12.0,3.37,10.629999999999999,6,1.8,0.52,49.0,0.38
9.6,9.363890178821194,0.09,0.2,0.40264341902495593,0.998,-2.0065383658748956,8.5,18.0,3.34,10.66,6,2.8,0.7,58.0,0.37
11.0,10.82456871907476,0.081,0.25,0.5568807278219038,0.99685,3.840474249016081,6.9,10.0,3.46,10.54,5,2.6,0.5,37.0,0.52
9.0,8.487503762439696,0.065,0.09,0.3039930519635347,0.99685,3.8152554196539388,8.2,7.0,3.32,10.68,6,2.3,0.55,37.0,1.0
9.0,9.488994673202347,0.09699999999999999,0.0,0.6156134180403134,0.99675,3.4983583548629746,7.2,14.0,3.37,10.629999999999999,6,1.9,0.58,38.0,0.63
9.0,9.11939949698853,0.09699999999999999,0.0,0.7303428573889796,0.99675,-2.392553926405882,7.2,14.0,3.37,10.629999999999999,6,1.9,0.58,38.0,0.63
9.2,9.271333890035779,0.09699999999999999,0.0,0.15701134460986546,0.99675,12.58329603276177,7.2,15.0,3.37,10.629999999999999,6,1.9,0.58,39.0,0.645
9.0,9.292541523173588,0.09699999999999999,0.0,0.558522756298596,0.99675,5.775545824906306,7.2,14.0,3.37,10.629999999999999,6,1.9,0.58,38.0,0.63
9.0,8.60119902919972,0.065,0.09,0.5988387533864531,0.99685,6.196465199950126,8.2,7.0,3.32,10.68,6,2.3,0.55,37.0,1.0
9.3,9.1376859654241,0.263,0.37,0.38743129788608976,0.9971,-8.240461160489962,8.9,5.0,3.0,11.0,5,1.7,1.09,62.0,0.635
10.9,10.872568680625147,0.09300000000000001,0.56,0.4260609680747936,0.99925,16.93644087524864,12.0,6.0,3.14,10.86,6,2.1,0.71,24.0,0.38
9.8,9.335458684781463,0.102,0.1,0.4685873032758529,0.99565,12.570153259803796,7.7,28.0,3.08,10.92,6,1.8,0.49,109.0,0.58
9.2,9.593428137904985,0.075,0.44,0.4420621019889034,1.00005,6.608705971577862,15.0,10.0,3.07,10.93,7,2.2,0.84,24.0,0.21
9.2,9.194471284941988,0.075,0.44,0.44025707111194456,1.00005,24.90121383879194,15.0,10.0,3.07,10.93,7,2.2,0.84,24.0,0.21
9.9,9.80301340912335,0.084,0.0,0.22038174060002583,0.9983,-6.347582300824324,7.3,6.0,3.61,10.39,6,2.0,0.96,23.0,0.66
9.5,9.570867646870486,0.075,0.07,0.675308838544695,0.99685,6.881300912109201,7.1,16.0,3.38,10.620000000000001,5,1.9,0.52,51.0,0.68
9.3,9.07422531469896,0.07200000000000001,0.17,0.6636132305866524,0.9963,5.48792660109836,8.2,11.0,3.2,10.8,5,2.3,0.45,73.0,0.6
9.8,9.81353390114389,0.07400000000000001,0.06,0.35913406458336844,0.99615,-5.471747888057943,7.7,9.0,3.35,10.65,6,1.7,0.48,39.0,0.53
9.9,10.928261564100747,0.084,0.0,0.254091810816251,0.9983,9.197026120799958,7.3,6.0,3.61,10.39,6,2.0,0.96,23.0,0.66
10.0,10.18140460907374,0.063,0.44,0.5737719679584276,0.9985,27.825701522417912,10.8,16.0,3.22,10.78,6,1.6,0.78,37.0,0.32
9.9,10.400493317890298,0.07400000000000001,0.0,0.3973473164406395,0.9972,7.776342300669198,7.1,16.0,3.47,10.53,6,1.8,0.7,34.0,0.6
10.5,10.393475063263224,0.09,0.48,0.5127932759640309,0.9986,6.46978245890949,11.1,5.0,3.17,10.83,5,3.1,0.53,21.0,0.35
9.5,9.274529302960719,0.092,0.42,0.43859787011508294,0.9959,12.170241568856783,7.7,8.0,3.23,10.77,5,1.9,0.59,86.0,0.775
9.9,9.992911076811499,0.07400000000000001,0.0,0.6011920489881283,0.9972,8.15719995467155,7.1,16.0,3.47,10.53,6,1.8,0.7,34.0,0.6
9.3,8.89748851697279,0.073,0.23,0.6017084285509081,0.99675,8.277621316255015,8.0,17.0,3.26,10.74,5,3.2,0.57,119.0,0.57
9.2,8.507912670366261,0.075,0.37,0.37325103697595713,0.998,5.14457787228552,9.4,5.0,3.22,10.78,5,2.2,0.62,13.0,0.34
9.2,9.41947775150664,0.075,0.0,0.2674517590598207,0.9968,20.819755592924647,6.6,12.0,3.49,10.51,5,2.1,0.67,56.0,0.695
9.4,9.592401443491669,0.611,0.76,0.23535096131744698,0.9968,12.263633634807853,7.7,8.0,3.06,10.94,5,1.8,1.26,45.0,0.41
10.5,10.750155366525922,0.085,0.47,0.5881378695102538,0.99965,4.7132934106451145,10.0,14.0,3.36,10.64,7,2.6,0.8,33.0,0.31
9.3,9.308450961957,0.077,0.23,0.29873710751054783,0.99625,6.819961632190421,7.9,18.0,3.29,10.71,5,1.7,0.65,45.0,0.33
9.4,9.993511809963898,0.087,0.04,0.40844114117124886,0.99565,-0.4086670420407259,7.0,12.0,3.35,10.65,4,2.0,0.6,67.0,0.975
10.0,9.973801543882715,0.07,0.03,0.39404577556510684,0.99575,1.9170884991850494,8.0,10.0,3.34,10.66,5,1.7,0.57,35.0,0.52
9.3,9.133810577762826,0.077,0.23,0.4815053922582651,0.9963,1.49274275809801,7.9,23.0,3.28,10.72,5,1.8,0.67,49.0,0.37
10.9,9.998050385497802,0.064,0.49,0.17851732581596716,0.9999,1.156884062777726,12.5,5.0,3.08,10.92,5,2.4,0.87,27.0,0.56
10.2,10.185850239704028,0.071,0.52,0.5203249706765684,0.9968,19.572769637679556,11.8,6.0,3.2,10.8,7,1.8,0.72,10.0,0.26
9.8,10.049563335517904,0.096,0.0,0.5742265431264705,1.00025,5.189585367269742,8.1,26.0,3.6,10.4,4,3.3,0.72,61.0,0.87
12.8,12.80205835956185,0.078,0.46,0.5041830038481873,0.9973,13.441275783267699,7.9,15.0,3.35,10.65,8,3.6,0.86,37.0,0.35
9.4,9.737266520334028,0.077,0.04,0.4399557735166366,0.9987,0.19874102272703542,6.9,7.0,3.69,10.31,6,3.0,0.91,27.0,0.54
10.1,10.788464349876618,0.10400000000000001,0.51,0.5056270940958512,0.9996,10.896375056076614,11.5,4.0,3.28,10.72,6,4.0,0.97,23.0,0.18
10.7,10.647994937486839,0.087,0.06,0.5541457465827724,0.9965,0.7895940320888881,7.9,27.0,3.36,10.64,6,4.0,0.67,61.0,0.545
10.1,10.469376067877992,0.10400000000000001,0.51,0.0439995357876804,0.9996,18.696681705373315,11.5,4.0,3.28,10.72,6,4.0,0.97,23.0,0.18
10.1,9.624244227445992,0.071,0.58,0.8045617762704118,0.99935,8.415806932949618,10.9,17.0,3.22,10.78,5,4.0,0.78,65.0,0.37
9.4,9.709395731306989,0.076,0.2,0.5527056865421291,0.99735,1.0912641404861416,8.4,10.0,3.31,10.69,5,2.4,0.64,38.0,0.715
9.4,9.419047144116032,0.08800000000000001,0.18,0.38502317932556535,0.99915,-8.917032288097843,7.5,27.0,3.38,10.620000000000001,5,7.0,0.77,94.0,0.65
10.7,10.63358285049588,0.087,0.06,0.42707726522661027,0.9965,10.656665493407743,7.9,27.0,3.36,10.64,6,4.0,0.67,61.0,0.545
9.4,9.350980323998053,0.077,0.04,0.5693771503179899,0.9987,-0.18385052338107055,6.9,7.0,3.69,10.31,6,3.0,0.91,27.0,0.54
10.1,10.053108959498406,0.10400000000000001,0.51,0.4712857624359462,0.9996,11.342207828790048,11.5,4.0,3.28,10.72,6,4.0,0.97,23.0,0.18
12.6,12.507359127196425,0.073,0.45,0.16333269130438538,0.9976,5.382698919864724,10.3,5.0,3.23,10.77,8,6.4,0.82,13.0,0.32
10.5,10.559601891044899,0.087,0.32,0.8220265495159884,0.9991,18.44189580898765,8.9,10.0,3.38,10.620000000000001,7,5.6,0.77,47.0,0.4
9.3,9.24771235978008,0.071,0.44,0.4721805953723204,0.9986,16.84144752358008,11.4,6.0,3.12,10.879999999999999,6,3.6,0.82,19.0,0.26
9.9,9.55326225631104,0.358,0.68,0.6540515845048566,0.9972,12.172120874548316,7.7,5.0,3.25,10.75,7,3.5,1.08,10.0,0.27
9.1,9.225116166697637,0.067,0.12,0.37864703100515484,0.9971,1.4387887667652075,7.6,12.0,3.36,10.64,5,3.0,0.57,53.0,0.52
10.5,10.31763961548316,0.087,0.32,0.7370811098900261,0.9991,13.562900435501895,8.9,10.0,3.38,10.620000000000001,7,5.6,0.77,47.0,0.4
9.8,10.114395984437639,0.102,0.07,0.5360179484833639,1.00015,27.04831608676043,9.9,32.0,3.31,10.69,5,3.4,0.71,71.0,0.59
9.8,9.789851910028286,0.102,0.07,0.587890882936376,1.00015,1.5781396584993796,9.9,32.0,3.31,10.69,5,3.4,0.71,71.0,0.59
10.3,10.338107185996357,0.073,0.55,0.3218355746150694,0.9997,13.723391392291887,12.0,25.0,3.1,10.9,6,2.0,0.76,49.0,0.45
10.3,9.685230426026601,0.092,0.12,0.6847688048065292,0.9967,-8.99216974417132,7.5,29.0,3.37,10.629999999999999,6,3.0,0.7,53.0,0.4
10.6,10.222995961549563,0.091,0.09,0.6009152991205893,0.9976,22.685620921255357,8.7,20.0,3.34,10.66,7,2.5,0.86,49.0,0.52
9.2,9.481884318052234,0.105,0.53,0.6993577095675897,1.001,7.620879014091585,11.6,33.0,3.2,10.8,5,3.3,0.95,98.0,0.42
10.6,10.379854982192146,0.091,0.09,0.3889351242842976,0.9976,16.525788808419776,8.7,20.0,3.34,10.66,7,2.5,0.86,49.0,0.52
10.5,10.340268702300316,0.34299999999999997,0.48,0.4125892426792144,0.9979,-6.23228250716323,11.0,6.0,3.3,10.7,5,2.0,0.71,18.0,0.2
10.3,10.216618009819516,0.091,0.23,0.8605369723429229,0.9994,28.37539387125905,10.4,18.0,3.22,10.78,6,2.7,0.64,48.0,0.55
10.1,10.509122777848201,0.098,0.25,0.31946108904429693,0.9964,3.3312847197440156,6.9,5.0,3.41,10.59,6,2.4,0.6,16.0,0.36
9.5,9.612241399340475,0.094,0.52,0.4680936463794856,1.0014,18.756573234700276,13.3,17.0,3.05,10.95,6,3.2,0.81,53.0,0.34
9.5,9.893079381015,0.073,0.46,0.6728253401444133,1.0001,12.308182063325939,10.8,5.0,3.05,10.95,5,2.5,0.64,27.0,0.5
9.9,9.819675660740643,0.086,0.37,0.5056793371858253,0.9981,8.045292138122306,10.6,26.0,3.16,10.84,5,2.6,0.52,70.0,0.83
9.6,9.663952879129917,0.083,0.06,0.5837265490057594,0.99855,23.957923026593036,7.1,8.0,3.67,10.33,5,2.0,0.73,29.0,0.63
9.7,9.339026963387207,0.094,0.02,0.4257107712481804,0.9993,-9.280462063661798,7.2,5.0,3.67,10.33,5,2.3,0.8,31.0,0.65
9.6,9.953409370543012,0.08,0.06,0.5494827405735205,0.99845,9.88713659992009,6.9,8.0,3.68,10.32,5,2.1,0.71,33.0,0.67
10.7,10.732594461108455,0.086,0.06,0.2798107179511215,0.9965,16.606456722299704,7.5,20.0,3.38,10.620000000000001,6,2.6,0.59,44.0,0.53
10.1,10.113238729638882,0.068,0.48,0.7566647222227834,0.9973,10.801438783636337,11.1,7.0,3.22,10.78,6,1.5,0.64,15.0,0.18
10.0,10.101494661767697,0.092,0.12,0.47095440212540246,0.9994,7.118292156334083,8.3,12.0,3.51,10.49,5,2.6,0.72,28.0,0.705
9.5,9.934037622176097,0.18600000000000003,0.12,0.3805565402208082,0.996,5.97312287926535,7.4,5.0,3.39,10.61,5,1.6,0.54,21.0,0.67
9.2,9.135651468053423,0.11199999999999999,0.6,0.5971458543149931,0.9973,-3.87636420410408,8.4,12.0,3.2,10.8,5,2.1,0.52,90.0,0.65
9.3,9.798911687326472,0.063,0.48,0.41585560044076136,0.9998,10.681273840949347,10.3,6.0,3.12,10.879999999999999,6,2.5,0.59,25.0,0.53
9.4,9.144543224678863,0.08199999999999999,0.32,0.27535019131575034,0.9966,12.727175234723987,7.6,7.0,3.36,10.64,5,2.2,0.52,54.0,0.62
9.5,9.626655382390727,0.213,0.42,0.27334620253199116,0.9994,10.985992274806605,10.3,6.0,3.19,10.81,6,2.4,0.62,14.0,0.41
9.5,10.102765568352464,0.214,0.44,0.6015514440778997,0.9994,7.577238988549195,10.3,5.0,3.19,10.81,6,2.4,0.63,12.0,0.43
9.5,9.353055580622419,0.062,0.38,0.4642938571328978,0.9968,2.5027497762697326,7.4,9.0,3.41,10.59,6,1.7,0.53,30.0,0.29
9.3,9.373576756033026,0.063,0.48,0.46845525139841,0.9998,7.507033307216279,10.3,6.0,3.12,10.879999999999999,6,2.5,0.59,25.0,0.53
9.4,9.663251518850931,0.07200000000000001,0.24,0.6633116783059336,0.996,20.47744217496038,7.9,15.0,3.27,10.73,6,2.0,0.54,105.0,0.53
9.5,9.458630090330388,0.09300000000000001,0.31,0.308714954278548,0.99815,-11.866349794205426,9.0,19.0,3.32,10.68,6,2.8,0.63,98.0,0.46
9.4,8.9498940171507,0.076,0.3,0.37243387787720456,0.9976,9.000714565477754,8.6,30.0,3.3,10.7,5,3.0,0.53,135.0,0.47
11.0,10.683212192279314,0.087,0.29,0.4280541754564412,0.99645,4.122450827035832,7.4,26.0,3.39,10.61,5,2.6,0.68,72.0,0.36
11.0,11.174279776656151,0.096,0.29,0.5051367419687071,0.9962,21.65807951836843,7.1,20.0,3.42,10.58,6,2.5,0.65,53.0,0.35
10.1,10.367454595996772,0.102,0.23,0.4831775247908025,0.9996,10.154922254438027,9.6,37.0,3.3,10.7,5,3.4,0.65,92.0,0.56
10.4,10.6353666002963,0.08199999999999999,0.12,0.44381591900079204,0.99865,24.44925598699954,9.6,30.0,3.3,10.7,6,2.9,0.64,74.0,0.77
11.5,11.843929604160353,0.083,0.39,0.48004826918667554,0.9989,-11.43890018045559,9.8,21.0,3.37,10.629999999999999,7,3.2,0.71,59.0,0.66
10.4,10.421595558480806,0.08199999999999999,0.12,0.47270099421801703,0.99865,14.195849048340563,9.6,30.0,3.3,10.7,6,2.9,0.64,74.0,0.77
11.5,11.562469951213302,0.083,0.39,0.374214986844289,0.9989,12.600578600376803,9.8,21.0,3.37,10.629999999999999,7,3.2,0.71,59.0,0.66
9.7,9.244339402252741,0.09,0.26,0.35919378206989383,0.99975,23.20533967073938,9.3,25.0,3.24,10.76,5,3.4,0.62,87.0,0.61
9.3,9.395198686110701,0.079,0.05,0.5341155667857063,0.99735,-8.613486088230292,7.8,6.0,3.29,10.71,5,2.3,0.63,18.0,0.62
9.5,9.683804235617329,0.09,0.42,0.3466603064955073,0.9990000000000001,8.749641918816742,10.3,35.0,3.28,10.72,6,2.8,0.7,73.0,0.59
9.2,9.025036611555203,0.071,0.2,0.30380440709603007,1.0015,10.660602617864926,10.0,13.0,3.16,10.84,6,11.0,0.69,50.0,0.49
9.2,9.393200509668473,0.071,0.2,0.43972961093357144,1.0015,5.0420450545479065,10.0,13.0,3.16,10.84,6,11.0,0.69,50.0,0.49
11.5,10.955233346644652,0.121,0.66,0.4646004979325682,0.9978,23.765777137429403,11.6,6.0,3.05,10.95,7,3.65,0.74,14.0,0.53
11.5,11.72532987933836,0.107,0.5,0.8529461237068386,0.998,6.913178145546025,10.3,5.0,3.28,10.72,5,4.5,0.83,13.0,0.44
9.7,9.79008529708624,0.08199999999999999,0.62,0.3766122572688931,1.0002,33.747625440211536,13.4,6.0,3.16,10.84,6,2.6,0.67,21.0,0.27
9.5,10.133182560076406,0.061,0.39,0.6416805809509586,0.9981,21.241779089389226,10.7,7.0,3.18,10.82,5,2.0,0.62,15.0,0.46
12.5,12.92392566105958,0.122,0.64,0.6101430749575912,0.998,19.708336970037998,10.2,10.0,3.23,10.77,6,2.9,0.66,41.0,0.36
12.5,12.952094107567559,0.122,0.64,0.29872332340317254,0.998,15.792989813908843,10.2,10.0,3.23,10.77,6,2.9,0.66,41.0,0.36
9.4,9.64521912891045,0.066,0.28,0.6143354747027275,0.9973,-2.6369559102554785,8.0,21.0,3.22,10.78,6,3.2,0.54,114.0,0.58
11.0,11.193984684174577,0.105,0.08,0.29953789940936254,0.9958,4.0890366248924295,8.4,16.0,3.13,10.870000000000001,5,2.1,0.52,44.0,0.56
11.7,11.34551060552612,0.078,0.01,0.06224279923645309,0.9963,13.62751366857216,7.9,17.0,3.34,10.66,7,2.5,0.74,38.0,0.65
12.2,12.099472609894462,0.128,0.53,0.5874848571562847,0.9992,18.675570335877172,11.9,7.0,3.17,10.83,7,3.4,0.84,21.0,0.695
12.5,13.04801854119826,0.052000000000000005,0.45,0.20753225321427946,0.9948,21.971838450812577,8.9,6.0,3.35,10.65,6,1.9,0.7,16.0,0.43
10.3,9.863150665383074,0.08,0.32,0.5624917547493451,0.9974,3.125589903740936,7.8,29.0,3.31,10.69,5,2.8,0.64,58.0,0.43
11.5,11.364915449556062,0.10300000000000001,0.58,0.37994006585980294,1.0008,3.7984661507533684,12.4,28.0,3.16,10.84,6,3.0,1.0,99.0,0.49
9.8,9.3742297757556,0.08199999999999999,0.54,0.7568931426276964,0.9997,21.091041927855308,12.5,12.0,3.11,10.89,7,2.3,1.36,29.0,0.28
9.2,9.635285544209637,0.066,0.5,0.6618263587550428,1.0,4.103734239598872,12.2,10.0,3.12,10.879999999999999,6,2.4,1.18,21.0,0.34
11.3,11.130265601436317,0.065,0.48,0.4170352440859291,0.9972,19.33311836070412,10.6,5.0,3.21,10.79,6,2.7,0.87,18.0,0.42
9.8,10.263360309779388,0.11800000000000001,0.47,0.3793245534314915,0.9982,22.89736176415038,10.9,6.0,3.3,10.7,6,1.8,0.75,14.0,0.39
9.8,9.67587125188421,0.11800000000000001,0.47,0.29468086376426533,0.9982,15.461530358270554,10.9,6.0,3.3,10.7,6,1.8,0.75,14.0,0.39
10.7,10.548760375950877,0.08199999999999999,0.5,0.4190398983169436,1.0006,8.324209680314022,11.9,6.0,3.12,10.879999999999999,6,2.6,0.78,32.0,0.57
9.9,10.2835587566954,0.067,0.0,0.44486651790948367,0.9979,7.4108222614387955,7.0,40.0,3.6,10.4,5,1.9,0.81,63.0,0.685
12.3,12.581649517918134,0.07200000000000001,0.02,0.4313010601621459,0.9955,12.53465919603239,6.6,17.0,3.58,10.42,7,2.7,0.89,34.0,0.815
12.0,11.185115907234728,0.09300000000000001,0.67,0.5151658692394773,0.9986,13.901855187120736,13.8,6.0,3.02,10.98,6,3.0,0.93,15.0,0.49
10.0,10.13534223695716,0.08900000000000001,0.31,0.5830136492108754,0.9979,31.582963386704925,9.6,15.0,3.11,10.89,6,2.8,0.92,46.0,0.56
9.4,9.580050063475689,0.09300000000000001,0.0,0.5462012472162341,0.9994,-0.8067093062714914,9.1,11.0,3.36,10.64,6,2.6,0.86,28.0,0.785
9.9,9.962942079270274,0.107,0.22,0.36705097023945443,1.0004,0.6733141263020901,10.7,17.0,3.28,10.72,6,2.7,0.98,34.0,0.67
9.4,9.202702598852568,0.096,0.0,0.258697297601714,0.9994,-0.6689538673532525,9.1,11.0,3.35,10.65,6,2.6,0.83,26.0,0.795
9.3,9.308522533391878,0.09,0.0,0.709440455346389,0.9974,1.8042007745478434,7.7,8.0,3.27,10.73,5,2.4,0.73,19.0,0.665
13.0,12.8805815557103,0.12,0.79,0.3790653378969276,1.0018,-8.289315201949094,13.5,23.0,3.18,10.82,5,4.8,0.77,77.0,0.53
